Close,Date
6206.240234375,2022-11-02
6156.10986328125,2022-11-03
6185.52978515625,2022-11-04
6295.580078125,2022-11-07
6289.10009765625,2022-11-08
6241.68017578125,2022-11-09
6167.56982421875,2022-11-10
6286.77001953125,2022-11-11
6354.759765625,2022-11-14
6418.93994140625,2022-11-15
6392.08984375,2022-11-16
6403.740234375,2022-11-17
6437.3798828125,2022-11-18
6403.240234375,2022-11-21
6429.64990234375,2022-11-22
6510.31982421875,2022-11-23
6530.509765625,2022-11-24
6606.93994140625,2022-11-25
6681.47021484375,2022-11-28
6780.77978515625,2022-11-29
6734.08984375,2022-12-01
6489.64990234375,2022-12-02
6442.1298828125,2022-12-05
6674.3798828125,2022-12-06
6525.16015625,2022-12-07
6580.1201171875,2022-12-09
6585.2001953125,2022-12-12
6582.3798828125,2022-12-13
6615.06982421875,2022-12-14
6566.7998046875,2022-12-15
6496.5,2022-12-16
6414.27001953125,2022-12-19
6458.1201171875,2022-12-20
6520.7998046875,2022-12-21
6576.93994140625,2022-12-22
6541.02978515625,2022-12-23
6564.89990234375,2022-12-27
6566.5400390625,2022-12-28
6566.39013671875,2022-12-29
6586.009765625,2023-01-03
6718.5,2023-01-04
6761.330078125,2023-01-05
6667.97021484375,2023-01-06
6790.240234375,2023-01-09
6756.68994140625,2023-01-10
6709.33984375,2023-01-11
6833.52978515625,2023-01-12
6951.5400390625,2023-01-13
7045.47998046875,2023-01-16
7014.0400390625,2023-01-17
7094.85986328125,2023-01-18
7062.009765625,2023-01-19
7056.6201171875,2023-01-20
7069.68017578125,2023-01-23
7041.5,2023-01-24
7081.35986328125,2023-01-25
7042.7001953125,2023-01-26
7052.16015625,2023-01-27
6970.97021484375,2023-01-30
6793.25,2023-01-31
7035.759765625,2023-02-01
6986.18994140625,2023-02-02
7027.3798828125,2023-02-03
6936.60986328125,2023-02-06
6881.259765625,2023-02-07
6923.080078125,2023-02-08
6842.7900390625,2023-02-09
6876.7900390625,2023-02-10
6838.75,2023-02-13
6791.240234375,2023-02-14
6822.08984375,2023-02-15
6815.91015625,2023-02-16
6779.02001953125,2023-02-17
6744.1201171875,2023-02-20
6800.9599609375,2023-02-21
6699.22998046875,2023-02-22
6685.89990234375,2023-02-23
6685.89990234375,2023-02-24
6599.33984375,2023-02-27
6556.2001953125,2023-02-28
6607.1298828125,2023-03-01
6622.4501953125,2023-03-02
6655.3701171875,2023-03-03
6671.1201171875,2023-03-06
6705.1201171875,2023-03-07
6711.490234375,2023-03-08
6609.27001953125,2023-03-09
6589.8798828125,2023-03-10
6544.4501953125,2023-03-13
6393.330078125,2023-03-14
6466.10009765625,2023-03-15
6404.91015625,2023-03-16
6469.72021484375,2023-03-17
6451.02001953125,2023-03-20
6530.75,2023-03-21
6546.27001953125,2023-03-22
6536.35986328125,2023-03-23
6602.169921875,2023-03-24
6595.02978515625,2023-03-27
6603.14990234375,2023-03-28
6630.97021484375,2023-03-29
6644.75,2023-03-30
6499.68017578125,2023-03-31
6529.990234375,2023-04-03
6472.0400390625,2023-04-04
6488.509765625,2023-04-05
6479.6298828125,2023-04-11
6469.419921875,2023-04-12
